Stand,HillID,Hill Area (ha) within stand,PortionOfTotalHillArea,Sediment contribution from Hill segment (tonne/yr),CumulativeStandSedimentDelivery (tonnes),TotalStandSedimentDelivery
20,248,5.042533016,0.988731964,0.198,250.0052526,354.3072663
20,252,0.540272049,1.080544098,0.000,250.0052526,354.3072663
20,251,7.887691041,0.896328527,70.810,320.8152062,354.3072663
20,249,5.76289969,0.993603395,0.000,320.8152062,354.3072663
20,215,0.090045167,0.900451674,0.000,320.8152062,354.3072663
20,254,6.610465841,0.475573082,0.000,320.8152062,354.3072663
20,357,4.504694521,0.489640709,4.701,325.515757,354.3072663
20,246,4.502272684,1.000505041,0.000,325.515757,354.3072663
20,254,0.090045981,0.006478128,0.000,325.515757,354.3072663
20,255,8.955440598,0.66336597,0.000,325.515757,354.3072663
20,216,6.09917839,0.896937999,20.988,346.5041062,354.3072663
20,245,5.279689306,0.659961163,2.706,349.209947,354.3072663
20,207,0.359669352,0.399632614,0.000,349.209947,354.3072663
20,226,0.149297537,0.497658456,0.000,349.209947,354.3072663
20,209,0.090045109,0.045022554,0.000,349.209947,354.3072663
20,243,0.738488193,0.072400803,0.000,349.209947,354.3072663
20,247,9.003384195,0.782902973,0.000,349.209947,354.3072663
20,208,0.127827799,0.142030888,0.000,349.209947,354.3072663
20,228,0.015144869,0.021635528,0.000,349.209947,354.3072663
20,242,0.118478558,0.014274525,0.007,349.2170842,354.3072663
20,206,0.593863857,0.059986248,1.080,350.2968367,354.3072663
20,209,0.039965489,0.019982744,0.000,350.2968367,354.3072663
20,217,0.60257769,0.078256843,4.007,354.303587,354.3072663
20,210,0.007603855,0.001226428,0.004,354.3072663,354.3072663
21,190,2.37415E-06,2.8953E-07,0.000,6.6592E-07,78.15869816
21,179,3.149489024,0.388825805,8.321,8.320872902,78.15869816
21,94,0.240352349,0.024778593,0.000,8.320872902,78.15869816
21,97,5.977325309,0.703214742,0.000,8.320872902,78.15869816
21,180,0.123051634,0.094655103,0.000,8.320872902,78.15869816
21,96,0.301980329,0.167766849,0.000,8.320872902,78.15869816
21,171,12.81131863,0.767144828,7.902,16.22246463,78.15869816
21,181,2.574942541,0.451744305,0.000,16.22246463,78.15869816
21,176,2.497337464,0.356762495,0.000,16.22246463,78.15869816
21,166,0.490114737,0.11954018,0.000,16.22246463,78.15869816
21,166,0.090044991,0.021962193,0.000,16.22246463,78.15869816
21,165,0.264359515,0.101676737,0.000,16.22246463,78.15869816
21,167,1.658577971,0.975634101,0.000,16.22246463,78.15869816
21,170,5.085090077,0.598245891,48.757,64.97950478,78.15869816
21,169,9.546674044,0.909207052,0.000,64.97950478,78.15869816
21,168,4.320472523,0.815183495,0.000,64.97950478,78.15869816
21,168,0.090045109,0.016989643,0.000,64.97950478,78.15869816
21,168,0.090045094,0.01698964,0.000,64.97950478,78.15869816
21,168,0.003901849,0.000736198,0.000,64.97950478,78.15869816
21,172,2.419021358,0.967608543,0.000,64.97950478,78.15869816
21,174,4.924612157,0.315680266,8.807,73.78698421,78.15869816
21,174,2.05256286,0.131574542,3.671,77.45791394,78.15869816
21,173,0.841869864,0.051648458,0.098,77.55604601,78.15869816
21,178,0.341595455,0.027771988,0.603,78.15869816,78.15869816
25,384,2.080116541,0.21225679,1.358,1.358443456,108.5902242
25,389,0.033015899,0.003751807,0.000,1.358443456,108.5902242
25,405,0.018021614,0.001594833,0.000,1.358443456,108.5902242
25,411,0.398080335,0.044728127,0.125,1.483682213,108.5902242
25,407,9.67713E-05,3.0241E-05,0.000,1.483682213,108.5902242
25,412,0.166309576,0.020281656,0.000,1.483682213,108.5902242
25,403,0.002696289,0.000166438,0.000,1.483682213,108.5902242
25,391,0.050647888,0.003399187,0.000,1.483682213,108.5902242
25,404,0.090045255,0.027286441,0.000,1.483682213,108.5902242
25,404,0.002075454,0.000628925,0.000,1.483682213,108.5902242
25,409,0.141162104,0.128329186,0.000,1.483682213,108.5902242
25,410,0.090045679,0.026484023,0.000,1.483682213,108.5902242
25,385,0.205850066,0.082340026,0.000,1.483682213,108.5902242
25,391,1.894325169,0.127135917,0.000,1.483682213,108.5902242
25,410,0.410555978,0.120751758,0.000,1.483682213,108.5902242
25,404,2.199297529,0.666453797,0.000,1.483682213,108.5902242
25,406,10.14958893,0.672158208,0.000,1.483682213,108.5902242
25,338,0.090045262,0.005424413,0.022,1.505379866,108.5902242
25,398,0.069592107,0.008699013,0.023,1.528867202,108.5902242
25,398,0.090045735,0.011255717,0.030,1.559257638,108.5902242
25,386,8.647386874,0.891483183,0.000,1.559257638,108.5902242
25,395,7.840777735,0.753920936,21.939,23.49835688,108.5902242
25,403,9.777706964,0.603562158,0.000,23.49835688,108.5902242
25,401,1.980996442,0.990498221,0.000,23.49835688,108.5902242
25,400,9.068981183,0.975159267,0.000,23.49835688,108.5902242
25,398,7.743912346,0.967989043,2.614,26.11192729,108.5902242
25,388,0.270138202,0.192955859,0.000,26.11192729,108.5902242
25,388,0.090046053,0.064318609,0.000,26.11192729,108.5902242
25,388,0.030770344,0.021978817,0.000,26.11192729,108.5902242
25,393,0.090045714,0.064318367,0.000,26.11192729,108.5902242
25,388,0.024764841,0.017689172,0.000,26.11192729,108.5902242
25,387,8.08369361,0.816534708,0.000,26.11192729,108.5902242
25,392,10.9729095,0.922093236,71.739,97.85078103,108.5902242
25,338,4.882549655,0.294129497,1.177,99.02729901,108.5902242
25,379,6.022800788,0.926584737,0.185,99.21261596,108.5902242
25,393,1.350684596,0.964774711,0.000,99.21261596,108.5902242
25,397,1.170593229,0.450228165,0.000,99.21261596,108.5902242
25,388,0.720367899,0.514548499,0.000,99.21261596,108.5902242
25,399,4.450810726,0.824224209,3.050,102.2622455,108.5902242
25,397,0.09004559,0.034632919,0.000,102.2622455,108.5902242
25,396,6.767960463,0.845995058,0.000,102.2622455,108.5902242
25,340,8.465809357,0.427566129,6.328,108.5902242,108.5902242
25,363,5.956858973,0.676915792,0.000,108.5902242,108.5902242
25,397,1.022355179,0.39321353,0.000,108.5902242,108.5902242
25,361,1.690572978,0.62613814,0.000,108.5902242,108.5902242
25,397,0.000512217,0.000197007,0.000,108.5902242,108.5902242
25,390,11.77387057,0.49057794,0.000,108.5902242,108.5902242
25,346,6.185115649,0.606383887,0.000,108.5902242,108.5902242
25,394,8.290419545,0.746884644,0.000,108.5902242,108.5902242
25,391,3.907067505,0.262219296,0.000,108.5902242,108.5902242
26,242,4.641218545,0.559182957,0.280,0.279591479,7.259874797
26,244,1.420230805,0.100725589,6.980,7.259874797,7.259874797
30,170,0.006998193,0.000823317,0.067,0.067100322,169.1289153
30,168,0.722060184,0.136237771,0.000,0.067100322,169.1289153
30,171,1.875681442,0.112316254,1.157,1.223957739,169.1289153
30,175,2.144937461,0.249411333,19.853,21.07709982,169.1289153
30,174,2.114763991,0.135561794,3.782,24.85927388,169.1289153
30,174,0.468703583,0.030045101,0.838,25.69753221,169.1289153
30,174,0.090045313,0.005772135,0.161,25.85857479,169.1289153
30,173,12.14337376,0.744992255,1.415,27.27406008,169.1289153
30,177,3.194647057,0.389591104,21.155,48.42885705,169.1289153
30,178,10.08189178,0.819665998,17.787,66.21560921,169.1289153
30,176,1.60889603,0.22984229,0.000,66.21560921,169.1289153
30,179,0.064027902,0.007904679,0.169,66.38476935,169.1289153
30,225,0.417897957,0.050349151,6.047,72.43170244,169.1289153
30,225,0.277286214,0.033407978,4.012,76.44400054,169.1289153
30,224,1.681837558,0.177035532,0.000,76.44400054,169.1289153
30,223,2.050888411,0.144428761,0.000,76.44400054,169.1289153
30,232,3.835499464,0.479437433,6.233,82.67668717,169.1289153
30,230,0.090045721,0.011255715,0.000,82.67668717,169.1289153
30,230,0.090045706,0.011255713,0.000,82.67668717,169.1289153
30,230,0.090045692,0.011255711,0.000,82.67668717,169.1289153
30,230,0.090045677,0.01125571,0.000,82.67668717,169.1289153
30,230,0.090045663,0.011255708,0.000,82.67668717,169.1289153
30,230,0.090045648,0.011255706,0.000,82.67668717,169.1289153
30,230,0.060861515,0.007607689,0.000,82.67668717,169.1289153
30,238,8.909963709,0.882174625,24.701,107.3775767,169.1289153
30,236,5.774322222,0.9466102,3.124,110.5013903,169.1289153
30,236,0.03500892,0.005739167,0.019,110.5203296,169.1289153
30,241,6.081611831,0.608161183,58.140,168.6605387,169.1289153
30,239,0.161634224,0.323268447,0.000,168.6605387,169.1289153
30,240,0.176745878,0.088372939,0.468,169.1289153,169.1289153
32,142,0.465918514,0.034770038,0.010,0.010431012,121.7641502
32,151,0.194010223,0.01902061,1.731,1.741306534,121.7641502
32,150,3.456917516,0.421575307,0.000,1.741306534,121.7641502
32,149,0.128165247,0.06103107,0.000,1.741306534,121.7641502
32,149,0.090044237,0.042878208,0.000,1.741306534,121.7641502
32,149,0.090044222,0.042878201,0.000,1.741306534,121.7641502
32,149,0.08982565,0.042774119,0.000,1.741306534,121.7641502
32,149,0.08561902,0.040770962,0.000,1.741306534,121.7641502
32,153,9.14464072,0.578774729,0.000,1.741306534,121.7641502
32,152,0.259060329,0.018637434,2.509,4.249905114,121.7641502
32,155,4.328077099,0.86561542,2.597,6.846751373,121.7641502
32,157,0.667333226,0.953333181,0.286,7.132751328,121.7641502
32,159,3.426006868,0.21547213,20.233,27.36558434,121.7641502
32,158,6.334515393,0.763194626,1.221,28.58669574,121.7641502
32,200,2.393296576,0.27196552,48.763,77.35011347,121.7641502
32,199,0.810400942,1.013001178,0.000,77.35011347,121.7641502
32,198,1.260624721,0.969711324,0.000,77.35011347,121.7641502
32,202,12.72705497,0.382193843,14.409,91.75882135,121.7641502
32,201,0.416198386,0.015414755,0.054,91.81277299,121.7641502
32,204,2.28245472,0.386856732,26.964,118.7766872,121.7641502
32,203,0.001594453,0.001993067,0.000,118.7766872,121.7641502
32,206,0.791821894,0.079982009,1.440,120.2163634,121.7641502
32,205,0.199078029,0.017934958,1.548,121.7641502,121.7641502
33,61,0.978620996,0.113793139,0.011,0.011379314,8.728295248
33,62,0.028394984,0.008604541,0.000,0.011379314,8.728295248
33,64,2.238865511,0.273032379,2.457,2.468670729,8.728295248
33,87,1.833238061,0.142111478,5.244,7.712584252,8.728295248
33,87,0.090044667,0.006980207,0.258,7.970153882,8.728295248
33,87,0.090044652,0.006980206,0.258,8.227723469,8.728295248
33,87,0.090044638,0.006980204,0.258,8.485293013,8.728295248
33,87,0.084952001,0.006585426,0.243,8.728295248,8.728295248
33,89,0.44898759,0.052207859,0.000,8.728295248,8.728295248
33,91,0.974468148,0.075540167,0.000,8.728295248,8.728295248
33,93,5.888137777,0.25712392,0.000,8.728295248,8.728295248
33,92,2.161074144,0.432214829,0.000,8.728295248,8.728295248
33,92,0.090044667,0.018008933,0.000,8.728295248,8.728295248
33,92,0.090044652,0.01800893,0.000,8.728295248,8.728295248
33,92,0.090044638,0.018008928,0.000,8.728295248,8.728295248
33,92,0.090044623,0.018008925,0.000,8.728295248,8.728295248
33,92,0.090044608,0.018008922,0.000,8.728295248,8.728295248
33,92,0.090044593,0.018008919,0.000,8.728295248,8.728295248
33,92,0.090044578,0.018008916,0.000,8.728295248,8.728295248
33,92,0.068198843,0.013639769,0.000,8.728295248,8.728295248
33,94,0.89549919,0.092319504,0.000,8.728295248,8.728295248
33,95,0.011225927,0.005612964,0.000,8.728295248,8.728295248
33,97,0.939820998,0.110567176,0.000,8.728295248,8.728295248
33,96,1.196061245,0.664478469,0.000,8.728295248,8.728295248
33,98,1.897325698,0.210813966,0.000,8.728295248,8.728295248
33,164,10.62106375,0.948309264,0.000,8.728295248,8.728295248
33,163,0.090044593,0.014761409,0.000,8.728295248,8.728295248
33,163,0.052654607,0.008631903,0.000,8.728295248,8.728295248
33,162,2.389966394,0.248954833,0.000,8.728295248,8.728295248
33,166,1.899834222,0.463374201,0.000,8.728295248,8.728295248
33,165,1.814817917,0.698006891,0.000,8.728295248,8.728295248
33,181,0.25027282,0.043907512,0.000,8.728295248,8.728295248
33,180,0.357258076,0.274813905,0.000,8.728295248,8.728295248
33,188,3.831145547,0.390933219,0.000,8.728295248,8.728295248
33,186,0.455030741,0.079829955,0.000,8.728295248,8.728295248
33,187,0.647451357,0.101164275,0.000,8.728295248,8.728295248
33,191,0.105294474,0.037605169,0.000,8.728295248,8.728295248
34,87,0.013703319,0.001062273,0.039,0.039197867,7.368209183
34,88,0.003954035,0.000964399,0.000,0.039197867,7.368209183
34,91,6.812906061,0.528132253,0.000,0.039197867,7.368209183
34,90,0.453337502,0.094445313,0.000,0.039197867,7.368209183
34,93,0.713611743,0.031162085,0.000,0.039197867,7.368209183
34,92,1.595945002,0.319189,0.000,0.039197867,7.368209183
34,92,0.066816319,0.013363264,0.000,0.039197867,7.368209183
34,98,1.144863511,0.127207057,0.000,0.039197867,7.368209183
34,100,0.12443484,0.207391399,0.000,0.039197867,7.368209183
34,145,0.72758863,0.087661281,7.048,7.08716484,7.368209183
34,144,0.05457858,0.003712829,0.125,7.212287163,7.368209183
34,147,0.065967009,0.007496251,0.156,7.368209183,7.368209183
34,160,0.350723474,0.040313043,0.000,7.368209183,7.368209183
34,164,0.634523748,0.056653906,0.000,7.368209183,7.368209183
34,163,4.620074046,0.757389188,0.000,7.368209183,7.368209183
34,162,6.636897447,0.691343484,0.000,7.368209183,7.368209183
34,166,1.237526805,0.301835806,0.000,7.368209183,7.368209183
34,166,0.221353687,0.053988704,0.000,7.368209183,7.368209183
34,165,0.352032643,0.13539717,0.000,7.368209183,7.368209183
34,188,0.005524226,0.000563697,0.000,7.368209183,7.368209183
34,186,3.518841413,0.617340599,0.000,7.368209183,7.368209183
34,187,0.176400882,0.027562638,0.000,7.368209183,7.368209183
41,122,3.759980014,0.427270456,0.000,0,1.653323271
41,123,0.433693547,0.056323837,0.073,0.073220988,1.653323271
41,121,2.939157027,0.341762445,0.000,0.073220988,1.653323271
41,138,0.582387185,0.023202677,1.580,1.653323271,1.653323271
41,140,0.457576404,0.067290648,0.000,1.653323271,1.653323271
47,35,0.966842096,0.028270237,0.000,0,115.2456733
47,70,2.596319982,0.216359998,1.233,1.233251991,115.2456733
47,72,2.042988257,0.232157756,5.711,6.944332801,115.2456733
47,74,1.578985902,0.31579718,0.000,6.944332801,115.2456733
47,73,0.071498378,0.031086251,0.000,6.944332801,115.2456733
47,75,0.24896537,0.146450218,0.000,6.944332801,115.2456733
47,76,0.131097045,0.119179132,0.000,6.944332801,115.2456733
47,79,3.432238489,0.101846839,9.737,16.68089065,115.2456733
47,78,9.43600908,0.742992841,0.000,16.68089065,115.2456733
47,105,0.189666194,0.019553216,0.362,17.04262514,115.2456733
47,104,1.180392764,0.590196382,0.000,17.04262514,115.2456733
47,108,0.818672571,0.107720075,5.709,22.75178913,115.2456733
47,108,0.090043774,0.011847865,0.628,23.37972597,115.2456733
47,108,0.090043759,0.011847863,0.628,24.00766271,115.2456733
47,111,4.411122976,0.445567977,85.460,109.4676008,115.2456733
47,109,0.0900438,0.047391474,0.000,109.4676008,115.2456733
47,109,0.090043789,0.047391468,0.000,109.4676008,115.2456733
47,109,0.090043774,0.04739146,0.000,109.4676008,115.2456733
47,109,0.090043759,0.047391452,0.000,109.4676008,115.2456733
47,109,0.090043744,0.047391444,0.000,109.4676008,115.2456733
47,109,0.090043729,0.047391436,0.000,109.4676008,115.2456733
47,109,0.090043714,0.047391428,0.000,109.4676008,115.2456733
47,109,0.090043698,0.04739142,0.000,109.4676008,115.2456733
47,109,0.003301486,0.001737624,0.000,109.4676008,115.2456733
47,116,0.934601167,0.17307429,0.000,109.4676008,115.2456733
47,116,0.09004382,0.016674782,0.000,109.4676008,115.2456733
47,116,0.000761229,0.000140968,0.000,109.4676008,115.2456733
47,115,2.927350229,0.187650656,0.000,109.4676008,115.2456733
47,120,4.61336626,0.45229081,0.000,109.4676008,115.2456733
47,119,1.812982915,0.208388841,0.313,109.780184,115.2456733
47,141,0.303418807,0.022310206,0.000,109.780184,115.2456733
47,141,0.020594917,0.001514332,0.000,109.780184,115.2456733
47,143,3.484249377,0.227728717,5.465,115.2456733,115.2456733
55,138,0.000323056,1.28708E-05,0.001,0.000876499,71.98822678
55,137,1.668135054,0.059153725,0.000,0.000876499,71.98822678
55,140,0.602733861,0.088637332,0.000,0.000876499,71.98822678
55,139,0.900714032,0.643367166,0.000,0.000876499,71.98822678
55,273,2.067047608,0.23225254,0.000,0.000876499,71.98822678
55,272,4.310500831,0.198640591,71.987,71.98822678,71.98822678
56,286,5.072592173,0.422716014,0.888,0.88770363,1.969621226
56,302,2.500565883,0.201658539,0.343,1.230523147,1.969621226
56,301,2.195964975,0.627418564,0.000,1.230523147,1.969621226
56,303,0.448933648,0.054748006,0.739,1.969621226,1.969621226
56,305,0.177171609,0.59057203,0.000,1.969621226,1.969621226
56,304,0.016440145,0.041100362,0.000,1.969621226,1.969621226
56,307,0.02133253,0.002509709,0.000,1.969621226,1.969621226
56,311,0.187454123,0.098660065,0.000,1.969621226,1.969621226
57,303,2.147489069,0.261888911,3.536,3.535500296,253.5272094
57,306,5.661793956,0.698986908,0.000,3.535500296,253.5272094
57,308,0.7203504,0.514536,0.000,3.535500296,253.5272094
57,308,0.007019031,0.005013594,0.000,3.535500296,253.5272094
57,307,3.888686906,0.457492577,0.000,3.535500296,253.5272094
57,319,5.118477515,0.158466796,104.287,107.8224988,253.5272094
57,324,7.652859422,0.346283232,65.378,173.200773,253.5272094
57,326,10.38506984,0.769264433,19.155,192.3554574,253.5272094
57,326,2.92669E-06,2.16792E-07,0.000,192.3554628,253.5272094
57,325,0.073728372,0.004237263,0.251,192.6067324,253.5272094
57,328,10.15738203,0.186373982,60.385,252.9919027,253.5272094
57,328,0.090043879,0.001652181,0.535,253.5272094,253.5272094
58,277,2.605736101,0.152382228,11.154,11.1543791,28.67805115
58,282,2.198760634,0.261757218,0.000,11.1543791,28.67805115
58,283,0.119417444,0.007371447,0.337,11.49125423,28.67805115
58,286,0.957948342,0.079829028,0.168,11.65889519,28.67805115
58,288,20.78482621,0.716718145,15.768,27.42669439,28.67805115
58,287,0.100809379,0.005419859,0.459,27.88521446,28.67805115
58,291,1.521890182,0.179045904,0.788,28.67301644,28.67805115
58,290,0.238693185,0.183610142,0.000,28.67301644,28.67805115
58,302,0.036723722,0.002961591,0.005,28.67805115,28.67805115
59,274,0.601381895,0.066085923,0.515,0.515470196,17.1586564
59,278,1.850238498,0.217675117,8.816,9.331312453,17.1586564
59,288,1.042916183,0.035962627,0.791,10.12249025,17.1586564
59,287,0.150578019,0.008095592,0.685,10.80737736,17.1586564
59,291,4.948937057,0.582227889,2.562,13.36918008,17.1586564
59,290,1.021927337,0.786097952,0.000,13.36918008,17.1586564
59,289,0.090044312,0.450221558,0.000,13.36918008,17.1586564
59,289,0.090044298,0.450221492,0.000,13.36918008,17.1586564
59,293,0.090044327,0.450221633,0.000,13.36918008,17.1586564
59,293,0.090044312,0.450221558,0.000,13.36918008,17.1586564
59,292,0.162431809,0.232045441,0.046,13.41558916,17.1586564
59,295,4.577324774,0.572165597,0.000,13.41558916,17.1586564
59,295,0.090044401,0.01125555,0.000,13.41558916,17.1586564
59,296,0.270133247,0.225111039,0.000,13.41558916,17.1586564
59,296,0.090044401,0.075037001,0.000,13.41558916,17.1586564
59,296,0.090044386,0.075036988,0.000,13.41558916,17.1586564
59,296,0.090044371,0.075036976,0.000,13.41558916,17.1586564
59,296,0.090044356,0.075036964,0.000,13.41558916,17.1586564
59,296,0.090044341,0.075036951,0.000,13.41558916,17.1586564
59,296,0.089919069,0.074932557,0.000,13.41558916,17.1586564
59,296,0.004251762,0.003543135,0.000,13.41558916,17.1586564
59,294,0.090044325,0.900443255,0.000,13.41558916,17.1586564
59,297,5.189722703,0.485020813,0.243,13.65809957,17.1586564
59,299,3.58618767,0.597697945,0.000,13.65809957,17.1586564
59,298,0.633013354,0.197816673,1.523,15.18128795,17.1586564
59,335,7.466121157,0.769703212,1.924,17.10554598,17.1586564
59,334,0.194798986,0.031419191,0.000,17.10554598,17.1586564
59,333,0.595595385,0.037936012,0.053,17.1586564,17.1586564
60,272,0.141096963,0.006502164,2.356,2.356384304,23.85198951
60,274,2.081194805,0.228702726,1.784,4.140265565,23.85198951
60,276,1.291883677,0.192818459,0.000,4.140265565,23.85198951
60,275,5.30887529,0.983125054,0.000,4.140265565,23.85198951
60,278,2.475899288,0.291282269,11.797,15.93719747,23.85198951
60,279,2.253033897,0.804654963,0.000,15.93719747,23.85198951
60,279,0.360177859,0.12863495,0.000,15.93719747,23.85198951
60,277,1.848947321,0.108125574,7.915,23.85198951,23.85198951
61,265,4.265283948,0.490262523,0.196,0.196105009,76.63718812
61,266,0.545630083,0.026358941,4.481,4.677125013,76.63718812
61,264,4.584045797,0.45840458,6.372,11.04894867,76.63718812
61,267,0.205877689,0.030276131,0.751,11.79979671,76.63718812
61,339,0.049868546,0.002557361,0.000,11.79979671,76.63718812
61,338,2.451896753,0.147704624,0.591,12.39061521,76.63718812
61,341,9.367578577,0.699073028,0.000,12.39061521,76.63718812
61,340,11.2808204,0.569738404,8.432,20.82274359,76.63718812
61,342,1.179537232,0.178717762,0.000,20.82274359,76.63718812
61,342,0.450227586,0.068216301,0.000,20.82274359,76.63718812
61,345,0.017074936,0.002108017,0.017,20.84024013,76.63718812
61,343,0.000336014,4.73259E-05,0.000,20.84024013,76.63718812
61,344,0.154124504,0.308249009,0.000,20.84024013,76.63718812
61,347,2.164270965,0.235246844,0.000,20.84024013,76.63718812
61,346,3.989157851,0.391093907,0.000,20.84024013,76.63718812
61,349,4.367995762,0.291199717,32.760,53.60020834,76.63718812
61,349,0.001533648,0.000102243,0.012,53.6117107,76.63718812
61,348,1.710871809,0.950484338,0.000,53.6117107,76.63718812
61,348,0.090045914,0.050025508,0.000,53.6117107,76.63718812
61,353,0.294758062,0.589516124,0.000,53.6117107,76.63718812
61,353,0.000205722,0.000411445,0.000,53.6117107,76.63718812
61,362,2.125752548,0.150762592,5.035,58.64718127,76.63718812
61,361,0.640551927,0.237241454,0.000,58.64718127,76.63718812
61,361,0.270137796,0.100051036,0.000,58.64718127,76.63718812
61,364,3.529221268,0.294101772,15.205,73.8522429,76.63718812
61,364,0.090046155,0.007503846,0.388,74.24019175,76.63718812
61,364,0.090046154,0.007503846,0.388,74.6281406,76.63718812
61,363,2.242549606,0.254835182,0.000,74.6281406,76.63718812
61,366,0.652200542,0.055743636,0.334,74.96260241,76.63718812
61,365,0.362529923,0.103579978,0.000,74.96260241,76.63718812
61,380,1.1014399,0.305955528,0.000,74.96260241,76.63718812
61,379,0.45859718,0.070553412,0.014,74.9767131,76.63718812
61,383,0.010367894,0.000242241,0.007,74.98332626,76.63718812
61,382,2.255745977,0.036441777,0.000,74.98332626,76.63718812
61,384,1.758202109,0.179408378,1.148,76.13153988,76.63718812
61,385,1.417160749,0.5668643,0.000,76.13153988,76.63718812
61,385,0.090046256,0.036018503,0.000,76.13153988,76.63718812
61,386,0.999186655,0.103008934,0.000,76.13153988,76.63718812
61,391,6.149205084,0.412698328,0.000,76.13153988,76.63718812
61,390,1.807419471,0.075309145,0.000,76.13153988,76.63718812
61,394,2.785190593,0.250918071,0.000,76.13153988,76.63718812
61,397,0.090045503,0.034632886,0.000,76.13153988,76.63718812
61,397,0.090045493,0.034632882,0.000,76.13153988,76.63718812
61,397,0.0895333,0.034435885,0.000,76.13153988,76.63718812
61,397,0.058191473,0.022381336,0.000,76.13153988,76.63718812
61,396,0.518928898,0.064866112,0.000,76.13153988,76.63718812
61,396,0.090045454,0.011255682,0.000,76.13153988,76.63718812
61,399,0.681772101,0.126254093,0.467,76.59868003,76.63718812
61,399,0.054365353,0.010067658,0.037,76.63593036,76.63718812
61,399,0.001835642,0.000339934,0.001,76.63718812,76.63718812
61,403,0.192147785,0.011860974,0.000,76.63718812,76.63718812
62,264,0.902758405,0.090275841,1.255,1.254834183,30.95483722
62,268,4.460826636,0.455186391,6.191,7.445369107,30.95483722
62,267,6.280528773,0.923607172,22.905,30.35082699,30.95483722
62,269,0.015049501,0.007524751,0.000,30.35082699,30.95483722
62,333,3.182023021,0.202676626,0.284,30.63457426,30.95483722
62,337,2.615480837,0.533771599,0.320,30.95483722,30.95483722
62,339,14.34204392,0.735489432,0.000,30.95483722,30.95483722
62,341,2.076591688,0.154969529,0.000,30.95483722,30.95483722
72,287,5.823309812,0.313081173,26.487,26.48666721,122.0104388
72,298,0.019449993,0.006078123,0.047,26.53346876,122.0104388
72,328,16.06016935,0.294682006,95.477,122.0104388,122.0104388
78,56,2.139773841,0.232584113,0.000,0,12.3339308
78,87,0.032592981,0.002526588,0.093,0.093231084,12.3339308
78,87,0.003688964,0.000285966,0.011,0.103783236,12.3339308
78,93,12.70953789,0.555001655,0.000,0.103783236,12.3339308
